"","Unique_ID","Site","Block","Position","Genotype","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"2887","OPN_26_16_L","OPN",26,16,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888","OPN_26_17_F2WY","OPN",26,17,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","OPN_26_18_L","OPN",26,18,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","OPN_26_19_G","OPN",26,19,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","OPN_26_1_F2YW","OPN",26,1,"F2YW",NA,NA,NA,NA,5182,5580,0.071326164874552,-1.14675112686389,NA,NA,NA,NA
"2892","OPN_26_20_L","OPN",26,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","OPN_26_21_G","OPN",26,21,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","OPN_26_22_F2YW","OPN",26,22,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","OPN_26_23_F2YW","OPN",26,23,"F2YW",NA,NA,NA,NA,13316,14058,0.0527813344714753,-1.27751963370158,NA,NA,NA,NA
"2896","OPN_26_24_L","OPN",26,24,"L",NA,NA,NA,NA,1774,1906,0.0692549842602309,-1.15954896509646,NA,NA,NA,NA
"2897","OPN_26_2_F2YW","OPN",26,2,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","OPN_26_3_G","OPN",26,3,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","OPN_26_4_F2WY","OPN",26,4,"F2WY",NA,NA,NA,NA,31537,33091,0.0469614094466773,-1.32825887714101,NA,NA,NA,NA
"2900","OPN_26_5_F2WY","OPN",26,5,"F2WY",NA,NA,NA,NA,3664,3924,0.0662589194699287,-1.17875565073709,NA,NA,NA,NA
"2901","OPN_26_6_F2WY","OPN",26,6,"F2WY",NA,NA,NA,NA,6187,6780,0.0874631268436578,-1.0581750005028,NA,NA,NA,NA
"2902","OPN_26_7_L","OPN",26,7,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903","OPN_26_8_G","OPN",26,8,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904","OPN_26_9_F2WY","OPN",26,9,"F2WY",NA,NA,NA,NA,4918,5149,0.0448630802097495,-1.34811091193509,NA,NA,NA,NA
"2905","OPN_27_10_G","OPN",27,10,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906","OPN_27_11_L","OPN",27,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907","OPN_27_12_L","OPN",27,12,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908","OPN_27_13_L","OPN",27,13,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","OPN_27_14_G","OPN",27,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","OPN_27_15_F2YW","OPN",27,15,"F2YW",NA,319.333333333333,NA,NA,38575.5,43214,0.503772881571144,-0.297765214569142,NA,2.50424425435888,NA,NA
"2911","OPN_27_16_F2WY","OPN",27,16,"F2WY",NA,239.333333333333,NA,NA,68361,70979,0.963115851,-0.0163214694446692,NA,2.37900318952264,NA,NA
"2912","OPN_27_17_L","OPN",27,17,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913","OPN_27_18_F2YW","OPN",27,18,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","OPN_27_19_F2YW","OPN",27,19,"F2YW",NA,208.333333333333,NA,NA,23837,29951,0.795866582,-0.0991597307015688,NA,2.31875876262441,NA,NA
"2915","OPN_27_1_F2YW","OPN",27,1,"F2YW",NA,279.666666666667,NA,NA,41331,51280,0.805986739,-0.0936721036372202,NA,2.44664070610904,NA,NA
"2916","OPN_27_20_G","OPN",27,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","OPN_27_21_F2WY","OPN",27,21,"F2WY",NA,NA,NA,NA,22104,23860,0.926404023,-0.0331995676463162,NA,NA,NA,NA
"2918","OPN_27_22_G","OPN",27,22,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","OPN_27_23_L","OPN",27,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","OPN_27_24_F2YW","OPN",27,24,"F2YW",NA,255,NA,NA,33640,35694,0.942455315,-0.0257392320070282,NA,2.40654018043396,NA,NA
"2921","OPN_27_2_G","OPN",27,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","OPN_27_3_F2WY","OPN",27,3,"F2WY",NA,294.333333333333,NA,NA,118583,124787,0.950283283,-0.0221469106013577,NA,2.46883944885791,NA,NA
"2923","OPN_27_4_F2YW","OPN",27,4,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","OPN_27_5_G","OPN",27,5,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","OPN_27_6_F2WY","OPN",27,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","OPN_27_7_F2WY","OPN",27,7,"F2WY",NA,227,NA,NA,31937,33366.5,0.503849892075326,-0.297698830128546,NA,2.35602585719312,NA,NA
"2927","OPN_27_8_L","OPN",27,8,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928","OPN_27_9_F2WY","OPN",27,9,"F2WY",NA,285,NA,NA,96404,103571,0.487312257637577,-0.312192664429482,NA,2.45484486000851,NA,NA
"2929","OPN_28_10_L","OPN",28,10,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","OPN_28_11_F2WY","OPN",28,11,"F2WY",NA,NA,NA,NA,26700,30188,0.115542599708493,-0.937257865058833,NA,NA,NA,NA
"2931","OPN_28_12_G","OPN",28,12,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932","OPN_28_13_F2YW","OPN",28,13,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","OPN_28_14_G","OPN",28,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","OPN_28_15_L","OPN",28,15,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","OPN_28_16_G","OPN",28,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","OPN_28_17_L","OPN",28,17,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","OPN_28_18_F2YW","OPN",28,18,"F2YW",NA,NA,NA,NA,24549,26088,0.0589926402943882,-1.22920216596642,NA,NA,NA,NA
"2938","OPN_28_19_F2WY","OPN",28,19,"F2WY",NA,NA,NA,NA,27387,29218,0.0626668492025464,-1.202962140442,NA,NA,NA,NA
"2939","OPN_28_1_L","OPN",28,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940","OPN_28_20_G","OPN",28,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","OPN_28_21_F2YW","OPN",28,21,"F2YW",NA,NA,NA,NA,6943,7310,0.0502051983584131,-1.29925131270577,NA,NA,NA,NA
"2942","OPN_28_22_G","OPN",28,22,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","OPN_28_23_F2WY","OPN",28,23,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","OPN_28_24_G","OPN",28,24,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","OPN_28_2_F2YW","OPN",28,2,"F2YW",NA,NA,NA,NA,20374,22702,0.10254603118668,-0.989081143360742,NA,NA,NA,NA
"2946","OPN_28_3_F2WY","OPN",28,3,"F2WY",NA,NA,NA,NA,6024,6345,0.0505910165484634,-1.29592659402585,NA,NA,NA,NA
"2947","OPN_28_4_F2YW","OPN",28,4,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","OPN_28_5_L","OPN",28,5,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949","OPN_28_6_F2WY","OPN",28,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","OPN_28_7_L","OPN",28,7,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","OPN_28_8_F2WY","OPN",28,8,"F2WY",NA,NA,NA,NA,3372,3529,0.0444885236610938,-1.35175200595074,NA,NA,NA,NA
"2952","OPN_28_9_F2YW","OPN",28,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","OPN_29_10_G","OPN",29,10,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","OPN_29_11_F2YW","OPN",29,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","OPN_29_12_L","OPN",29,12,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","OPN_29_13_F2WY","OPN",29,13,"F2WY",NA,220.333333333333,NA,NA,28729,30053,0.512871423747747,-0.289991498349738,NA,2.34308020476598,NA,NA
"2957","OPN_29_14_G","OPN",29,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","OPN_29_15_F2WY","OPN",29,15,"F2WY",NA,243.333333333333,NA,NA,72189,74799,0.499637707565842,-0.30134479293641,NA,2.38620160540079,NA,NA
"2959","OPN_29_16_F2WY","OPN",29,16,"F2WY",NA,211.666666666667,NA,NA,79170,82516,0.959450288,-0.0179775224465784,NA,2.32565247057231,NA,NA
"2960","OPN_29_17_G","OPN",29,17,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","OPN_29_18_L","OPN",29,18,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","OPN_29_19_F2WY","OPN",29,19,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963","OPN_29_1_L","OPN",29,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","OPN_29_20_F2WY","OPN",29,20,"F2WY",NA,232.333333333333,NA,NA,57291,62125,0.922189135,-0.0351799988346144,NA,2.36611152337835,NA,NA
"2965","OPN_29_21_L","OPN",29,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966","OPN_29_22_F2YW","OPN",29,22,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","OPN_29_23_G","OPN",29,23,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","OPN_29_24_L","OPN",29,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","OPN_29_2_G","OPN",29,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","OPN_29_3_F2YW","OPN",29,3,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","OPN_29_4_F2YW","OPN",29,4,"F2YW",NA,260.333333333333,NA,NA,50986,52850,0.964730369,-0.0155940499907885,NA,2.41552977915764,NA,NA
"2972","OPN_29_5_G","OPN",29,5,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","OPN_29_6_F2YW","OPN",29,6,"F2YW",NA,NA,NA,NA,31939,32812,0.0266061197123004,-1.57501845917336,NA,NA,NA,NA
"2974","OPN_29_7_F2YW","OPN",29,7,"F2YW",NA,232.666666666667,NA,NA,69925,75054,0.931662536,-0.0307413680031774,NA,2.3667341679035,NA,NA
"2975","OPN_29_8_L","OPN",29,8,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","OPN_29_9_F2WY","OPN",29,9,"F2WY",NA,233.333333333333,NA,NA,81950,86804,0.944080918,-0.024990780347262,NA,2.36797678529459,NA,NA
"2977","OPN_2_10_L","OPN",2,10,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","OPN_2_11_G","OPN",2,11,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","OPN_2_12_F2WY","OPN",2,12,"F2WY",NA,NA,NA,NA,45460,49303,0.077946575259112,-1.10820296166493,NA,NA,NA,NA
"2980","OPN_2_13_L","OPN",2,13,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","OPN_2_14_F2YW","OPN",2,14,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982","OPN_2_15_G","OPN",2,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983","OPN_2_16_F2YW","OPN",2,16,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","OPN_2_17_L","OPN",2,17,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","OPN_2_18_F2WY","OPN",2,18,"F2WY",NA,NA,NA,NA,24183,25460,0.0501571091908877,-1.29966750205422,NA,NA,NA,NA
"2986","OPN_2_19_F2WY","OPN",2,19,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","OPN_2_1_L","OPN",2,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","OPN_2_20_G","OPN",2,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","OPN_2_21_F2YW","OPN",2,21,"F2YW",NA,NA,NA,NA,11162,12184,0.0838804990151018,-1.07633899452929,NA,NA,NA,NA
"2990","OPN_2_22_G","OPN",2,22,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","OPN_2_23_L","OPN",2,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992","OPN_2_24_F2YW","OPN",2,24,"F2YW",NA,NA,NA,NA,61811,68599,0.0989518797650112,-1.00457595119162,NA,NA,NA,NA
"2993","OPN_2_2_L","OPN",2,2,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","OPN_2_3_F2WY","OPN",2,3,"F2WY",NA,NA,NA,NA,21545,22660,0.0492056487202118,-1.3079850381432,NA,NA,NA,NA
"2995","OPN_2_4_F2WY","OPN",2,4,"F2WY",NA,NA,NA,NA,9267,9988,0.0721866239487385,-1.14154326895988,NA,NA,NA,NA
"2996","OPN_2_5_F2YW","OPN",2,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997","OPN_2_6_G","OPN",2,6,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998","OPN_2_7_F2WY","OPN",2,7,"F2WY",NA,NA,NA,NA,28521,30360,0.0605731225296443,-1.21772003798536,NA,NA,NA,NA
"2999","OPN_2_8_F2YW","OPN",2,8,"F2YW",NA,NA,NA,NA,9846,11000,0.104909090909091,-0.979186876338512,NA,NA,NA,NA
"3000","OPN_2_9_G","OPN",2,9,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001","OPN_30_10_L","OPN",30,10,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002","OPN_30_11_L","OPN",30,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003","OPN_30_12_F2YW","OPN",30,12,"F2YW",NA,NA,NA,NA,7276,7705,0.0556781310837119,-1.25431535086971,NA,NA,NA,NA
"3004","OPN_30_13_G","OPN",30,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005","OPN_30_14_F2YW","OPN",30,14,"F2YW",NA,NA,NA,NA,3148,3423,0.0803388840198656,-1.09507420530761,NA,NA,NA,NA
"3006","OPN_30_15_F2YW","OPN",30,15,"F2YW",NA,NA,NA,NA,7059,7457,0.0533726699745206,-1.27268107101696,NA,NA,NA,NA
"3007","OPN_30_16_G","OPN",30,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008","OPN_30_17_G","OPN",30,17,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","OPN_30_18_F2WY","OPN",30,18,"F2WY",NA,NA,NA,NA,6278,6654,0.056507363991584,-1.24789495160514,NA,NA,NA,NA
"3010","OPN_30_19_G","OPN",30,19,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011","OPN_30_1_F2WY","OPN",30,1,"F2WY",NA,NA,NA,NA,16295,17473,0.067418302523894,-1.17122218646036,NA,NA,NA,NA
"3012","OPN_30_20_G","OPN",30,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013","OPN_30_21_L","OPN",30,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014","OPN_30_22_G","OPN",30,22,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","OPN_30_23_F2WY","OPN",30,23,"F2WY",NA,NA,NA,NA,20627,21768,0.0524163910327086,-1.28053288435349,NA,NA,NA,NA
"3016","OPN_30_24_F2YW","OPN",30,24,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017","OPN_30_2_L","OPN",30,2,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018","OPN_30_3_L","OPN",30,3,"L",NA,NA,NA,NA,2300,2437,0.056216659827657,-1.25013496202832,NA,NA,NA,NA
"3019","OPN_30_4_F2WY","OPN",30,4,"F2WY",NA,NA,NA,NA,12470,13458,0.0734135829989597,-1.13422357937898,NA,NA,NA,NA
"3020","OPN_30_5_F2YW","OPN",30,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021","OPN_30_6_F2WY","OPN",30,6,"F2WY",NA,NA,NA,NA,37462,40035,0.0642687648307731,-1.19200004663284,NA,NA,NA,NA
"3022","OPN_30_7_L","OPN",30,7,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","OPN_30_8_F2YW","OPN",30,8,"F2YW",NA,NA,NA,NA,5424,5730,0.0534031413612566,-1.27243319548581,NA,NA,NA,NA
"3024","OPN_30_9_F2WY","OPN",30,9,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025","OPN_31_10_F2WY","OPN",31,10,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3026","OPN_31_11_L","OPN",31,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027","OPN_31_12_F2WY","OPN",31,12,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","OPN_31_13_F2YW","OPN",31,13,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029","OPN_31_14_L","OPN",31,14,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","OPN_31_15_L","OPN",31,15,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","OPN_31_16_G","OPN",31,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032","OPN_31_17_F2YW","OPN",31,17,"F2YW",NA,192.333333333333,NA,NA,25564,26621,0.960294504,-0.0175955567024896,NA,2.28405455843607,NA,NA
"3033","OPN_31_18_G","OPN",31,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3034","OPN_31_19_L","OPN",31,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035","OPN_31_1_L","OPN",31,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3036","OPN_31_20_G","OPN",31,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037","OPN_31_21_F2YW","OPN",31,21,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038","OPN_31_22_F2YW","OPN",31,22,"F2YW",NA,NA,NA,NA,27571,29937,0.0790326352005879,-1.10219353705364,NA,NA,NA,NA
"3039","OPN_31_23_F2WY","OPN",31,23,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040","OPN_31_24_F2WY","OPN",31,24,"F2WY",NA,305.666666666667,NA,NA,NA,NA,NA,NA,NA,2.48524808095036,NA,NA
"3041","OPN_31_2_F2WY","OPN",31,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","OPN_31_3_G","OPN",31,3,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043","OPN_31_4_L","OPN",31,4,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3044","OPN_31_5_F2YW","OPN",31,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045","OPN_31_6_F2YW","OPN",31,6,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3046","OPN_31_7_G","OPN",31,7,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3047","OPN_31_8_F2WY","OPN",31,8,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3048","OPN_31_9_G","OPN",31,9,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049","OPN_32_10_L","OPN",32,10,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3050","OPN_32_11_F2WY","OPN",32,11,"F2WY",NA,NA,NA,NA,1717,1829,0.0612356478950246,-1.21299568280624,NA,NA,NA,NA
"3051","OPN_32_12_F2YW","OPN",32,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052","OPN_32_13_F2YW","OPN",32,13,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3053","OPN_32_14_F2YW","OPN",32,14,"F2YW",NA,NA,NA,NA,26388,27695,0.0471926340494674,-1.32612578190216,NA,NA,NA,NA
"3054","OPN_32_15_G","OPN",32,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3055","OPN_32_16_F2YW","OPN",32,16,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3056","OPN_32_17_F2WY","OPN",32,17,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","OPN_32_18_G","OPN",32,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3058","OPN_32_19_F2WY","OPN",32,19,"F2WY",NA,NA,NA,NA,25457,28430,0.104572634540978,-0.980581950485504,NA,NA,NA,NA
"3059","OPN_32_1_F2WY","OPN",32,1,"F2WY",NA,NA,NA,NA,2648,2837,0.0666196686640818,-1.17639753162261,NA,NA,NA,NA
"3060","OPN_32_20_F2WY","OPN",32,20,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3061","OPN_32_21_G","OPN",32,21,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3062","OPN_32_22_F2WY","OPN",32,22,"F2WY",NA,NA,NA,NA,11842,12536,0.055360561582642,-1.25679951300568,NA,NA,NA,NA
"3063","OPN_32_23_L","OPN",32,23,"L",NA,NA,NA,NA,2353,2458,0.0427176566314077,-1.3693925794805,NA,NA,NA,NA
"3064","OPN_32_24_L","OPN",32,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","OPN_32_2_L","OPN",32,2,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066","OPN_32_3_G","OPN",32,3,"G",NA,NA,NA,NA,1845,1960,0.0586734693877551,-1.23155823100286,NA,NA,NA,NA
"3067","OPN_32_4_F2YW","OPN",32,4,"F2YW",NA,NA,NA,NA,7325,8015,0.0860885839051778,-1.06505443595291,NA,NA,NA,NA
"3068","OPN_32_5_F2WY","OPN",32,5,"F2WY",NA,NA,NA,NA,23454,25034,0.0631141647359591,-1.19987316094124,NA,NA,NA,NA
"3069","OPN_32_6_L","OPN",32,6,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3070","OPN_32_7_G","OPN",32,7,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3071","OPN_32_8_G","OPN",32,8,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3072","OPN_32_9_L","OPN",32,9,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3073","OPN_33_10_F2WY","OPN",33,10,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3074","OPN_33_11_L","OPN",33,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3075","OPN_33_12_F2WY","OPN",33,12,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3076","OPN_33_13_G","OPN",33,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","OPN_33_14_F2WY","OPN",33,14,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","OPN_33_15_L","OPN",33,15,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3079","OPN_33_16_F2YW","OPN",33,16,"F2YW",NA,276.666666666667,NA,NA,37334,39659,0.941375224,-0.0262372360503241,NA,2.44195683765641,NA,NA
"3080","OPN_33_17_F2WY","OPN",33,17,"F2WY",NA,NA,NA,NA,8063,8621,0.0647256698758845,-1.18892344615543,NA,NA,NA,NA
"3081","OPN_33_18_G","OPN",33,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082","OPN_33_19_F2YW","OPN",33,19,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3083","OPN_33_1_L","OPN",33,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084","OPN_33_20_F2WY","OPN",33,20,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085","OPN_33_21_L","OPN",33,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3086","OPN_33_22_F2YW","OPN",33,22,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3087","OPN_33_23_L","OPN",33,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088","OPN_33_24_G","OPN",33,24,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089","OPN_33_2_G","OPN",33,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090","OPN_33_3_F2YW","OPN",33,3,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
